HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,AgeCategory,GroupCategory,NumInGroup,Deck,Side,CabinNumberCategory,IsMale,Transported
Earth,0,TRAPPIST-1e,18.0,0,0.6931471805599453,0.6931471805599453,0.0,5.424950017481403,6.192362489474872,child,c,1,F,P,d,0,False
Earth,1,55 Cancri e,21.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,1,G,S,d,1,True
Earth,0,TRAPPIST-1e,24.0,0,0.0,5.1547356380700124,6.38856140554563,4.564348191467836,0.0,adult,c,1,F,S,d,1,True
Earth,0,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,6.39024066706535,0.0,adult,c,1,F,S,d,1,False
Earth,1,PSO J318.5-22,18.0,0,0.0,0.0,0.0,0.0,0.0,child,c,1,G,P,d,1,False
Earth,1,PSO J318.5-22,27.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,1,G,P,d,0,True
Earth,1,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,child,c,1,G,P,d,0,True
Earth,0,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,0.0,0.0,child,c,2,G,P,d,1,False
Earth,1,TRAPPIST-1e,8.0,0,0.0,0.0,0.0,0.0,0.0,child,c,3,G,P,d,1,False
Mars,0,TRAPPIST-1e,40.0,0,4.343805421853684,0.0,7.064759027791802,0.0,4.174387269895637,adult,c,1,F,S,d,1,True
Europa,1,PSO J318.5-22,35.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,1,C,S,b,1,True
Mars,0,TRAPPIST-1e,13.0,0,5.384495062789089,2.0794415416798357,6.834108738813838,0.0,6.591673732008658,child,c,1,F,S,d,0,False
Mars,0,55 Cancri e,19.0,0,5.318119993844216,0.0,5.153291594497779,7.2868764117507,5.0238805208462765,adult,c,1,F,P,d,1,False
Earth,0,TRAPPIST-1e,44.0,0,4.442651256490317,0.0,5.733341276897746,0.0,7.07326971745971,old,c,1,F,S,d,0,False
Mars,1,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,1,F,S,d,0,True
Mars,0,TRAPPIST-1e,29.0,0,7.7142311448490855,0.0,4.990432586778736,0.0,0.0,adult,c,2,D,S,a,0,False
Earth,0,PSO J318.5-22,28.0,0,6.522092798170152,0.0,0.0,0.0,0.0,adult,c,1,G,P,d,1,False
Earth,0,TRAPPIST-1e,36.0,0,0.0,4.59511985013459,6.124683390894205,5.627621113690637,4.2626798770413155,adult,c,1,F,S,d,0,False
Earth,0,PSO J318.5-22,24.0,0,5.746203190540153,5.429345628954441,3.9318256327243257,0.0,0.0,adult,c,1,F,S,d,0,False
Mars,1,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,child,c,1,F,P,d,1,True
Mars,0,TRAPPIST-1e,50.0,0,7.368339686311381,0.0,3.6109179126442243,4.653960350157523,0.0,old,c,1,D,P,a,1,True
Earth,0,PSO J318.5-22,20.0,0,6.056784013228625,0.0,5.3981627015177525,1.0986122886681098,0.0,adult,c,1,F,P,d,0,False
Earth,0,TRAPPIST-1e,38.0,0,4.941642422609304,2.302585092994046,0.0,0.0,6.368187186350492,adult,c,1,F,S,d,0,False
Europa,0,TRAPPIST-1e,33.0,1,0.0,8.031710375322042,0.0,1.3862943611198906,6.902742737158593,adult,c,1,A,S,a,1,False
Europa,0,55 Cancri e,54.0,0,0.0,7.507690077819904,7.771067086065406,6.856461984594587,3.8501476017100584,old,c,2,A,S,a,1,False
Europa,1,55 Cancri e,20.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,3,A,S,a,1,True
Earth,0,55 Cancri e,23.0,0,0.0,5.5134287461649825,6.96979066990159,3.6109179126442243,0.0,adult,c,1,F,S,d,0,True
Europa,1,55 Cancri e,65.0,0,0.0,0.0,0.0,0.0,0.0,old,c,1,B,S,b,1,True
Mars,1,TRAPPIST-1e,51.0,0,0.0,0.0,0.0,0.0,0.0,old,c,1,E,P,b,0,False
Mars,0,TRAPPIST-1e,36.0,0,7.602401335665818,0.0,2.3978952727983707,4.477336814478207,0.0,adult,c,2,E,P,b,0,False
Earth,0,TRAPPIST-1e,38.0,0,3.4965075614664802,7.059617628291383,0.0,3.970291913552122,7.568379267836522,adult,c,1,F,P,d,1,False
Earth,0,55 Cancri e,28.0,0,3.5553480614894135,0.0,0.0,0.0,6.490723534502507,adult,c,1,F,P,d,0,False
Earth,0,TRAPPIST-1e,32.0,0,5.556828061699537,6.2166061010848646,1.3862943611198906,2.772588722239781,4.859812404361672,adult,c,1,F,P,d,0,True
Earth,0,TRAPPIST-1e,55.0,0,6.543911845564792,0.0,0.6931471805599453,4.477336814478207,0.0,old,c,2,G,P,d,1,False
Earth,0,TRAPPIST-1e,23.0,0,7.134890851565884,0.0,3.828641396489095,0.0,0.0,adult,c,3,F,P,d,0,False
Earth,0,PSO J318.5-22,38.0,0,6.473890696352274,3.1780538303479458,0.6931471805599453,0.0,0.0,adult,c,4,F,P,d,1,False
Earth,1,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,child,c,5,G,P,d,0,True
Earth,1,PSO J318.5-22,32.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,6,G,P,d,0,False
Earth,0,TRAPPIST-1e,44.0,0,5.58724865840025,1.3862943611198906,1.0986122886681098,0.0,6.618738983517219,old,c,7,F,P,c,0,False
Earth,0,TRAPPIST-1e,62.0,0,0.0,6.385194398997726,5.10594547390058,0.0,0.0,old,c,8,G,P,d,0,True
Europa,0,TRAPPIST-1e,66.0,0,5.872117789475416,7.878534196140362,0.0,7.074116816197362,0.0,old,c,1,E,P,b,1,False
Europa,0,TRAPPIST-1e,20.0,0,8.755855698388118,8.956737613177264,2.9444389791664403,8.502282578680484,9.448254302193842,adult,c,2,E,P,b,0,False
Earth,0,TRAPPIST-1e,19.0,0,5.267858159063328,5.529429087511423,0.0,5.111987788356544,0.0,adult,c,1,F,S,d,0,False
Earth,0,TRAPPIST-1e,27.0,0,3.1354942159291497,5.424950017481403,0.0,0.0,6.452048954437226,adult,c,1,G,S,d,1,False
Earth,0,PSO J318.5-22,25.0,0,5.181783550292085,0.0,6.56244409369372,0.6931471805599453,0.0,adult,c,1,G,P,d,0,True
Earth,0,TRAPPIST-1e,20.0,0,5.429345628954441,0.0,0.6931471805599453,0.0,6.56244409369372,adult,c,1,F,P,d,0,False
Mars,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,child,c,1,F,P,d,1,True
Mars,0,TRAPPIST-1e,20.0,0,5.761264910069563,1.0986122886681098,5.66988092298052,6.884486652042782,0.0,adult,c,2,F,P,d,1,True
Europa,1,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,child,c,1,A,P,a,1,True
Europa,0,55 Cancri e,49.0,0,0.0,8.256866848974312,0.0,5.5053315359323625,5.187385805840755,old,c,2,A,P,a,1,True
Europa,0,TRAPPIST-1e,49.0,0,1.6094379124341003,3.8066624897703196,7.2456550675945355,6.950814768442584,0.0,old,c,3,A,P,a,0,False
Earth,0,55 Cancri e,19.0,0,5.19295685089021,2.833213344056216,5.5093883366279774,5.638354669333745,0.0,adult,c,1,F,P,d,0,False
Earth,0,TRAPPIST-1e,53.0,0,7.3864708488298945,0.0,0.0,0.0,2.0794415416798357,old,c,1,E,S,b,0,False
Mars,0,TRAPPIST-1e,31.0,0,6.854354502255021,4.430816798843313,2.995732273553991,0.0,0.0,adult,c,1,E,P,b,1,False
Earth,0,TRAPPIST-1e,18.0,0,3.2188758248682006,6.625392368007956,0.0,0.0,0.0,child,c,1,F,P,d,0,False
Earth,0,TRAPPIST-1e,24.0,0,0.0,0.0,4.8283137373023015,1.6094379124341003,6.156978985585555,adult,c,1,F,S,d,1,False
Mars,0,TRAPPIST-1e,35.0,0,7.922623574217286,0.0,0.6931471805599453,0.0,0.0,adult,c,1,D,P,a,1,False
Earth,0,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,6.302618975744905,4.499809670330265,adult,c,1,F,P,d,0,False
Earth,0,TRAPPIST-1e,38.0,0,3.1354942159291497,2.302585092994046,3.713572066704308,6.597145701886651,0.0,adult,c,2,F,P,d,1,False
Earth,0,TRAPPIST-1e,23.0,0,0.0,0.0,2.302585092994046,4.248495242049359,7.05444965813294,adult,c,3,F,P,d,1,False
Earth,0,TRAPPIST-1e,22.0,0,5.0238805208462765,5.2652775124698366,6.419994928147142,1.9459101490553132,0.0,adult,c,1,G,S,d,1,False
Europa,1,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,1,D,S,a,1,True
Earth,0,TRAPPIST-1e,28.0,0,0.6931471805599453,7.3031700512368,5.351858133476067,0.0,1.791759469228055,adult,c,1,G,S,d,0,True
Mars,0,TRAPPIST-1e,25.0,0,6.255750041753367,0.0,4.941642422609304,0.0,4.356708826689592,adult,c,1,F,S,d,1,False
Mars,0,TRAPPIST-1e,45.0,0,4.31748811353631,0.0,0.0,7.030857476116121,3.1354942159291497,old,c,2,F,S,d,1,False
Earth,0,TRAPPIST-1e,22.0,0,6.690842277418564,0.0,0.0,0.0,0.0,adult,c,1,F,S,d,0,False
Earth,0,TRAPPIST-1e,30.0,0,3.4965075614664802,5.198497031265826,6.210600077024653,0.0,4.605170185988092,adult,c,1,G,S,d,0,True
Mars,1,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,1,F,S,d,1,True
Mars,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,1,F,P,d,1,True
Mars,0,TRAPPIST-1e,44.0,0,0.6931471805599453,0.0,7.640603826393634,2.4849066497880004,0.0,old,c,1,F,S,d,1,True
Earth,0,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0,child,c,1,F,P,d,1,False
Earth,1,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,child,c,2,F,P,d,0,True
Earth,0,PSO J318.5-22,14.0,0,6.1675164908883415,2.70805020110221,0.0,5.796057750765372,2.1972245773362196,child,c,3,G,P,d,0,False
Earth,0,TRAPPIST-1e,37.0,0,0.0,0.0,2.4849066497880004,6.9363427358340495,2.0794415416798357,adult,c,4,F,P,d,0,False
Earth,0,TRAPPIST-1e,15.0,0,0.0,6.816735880594968,4.418840607796598,1.791759469228055,0.0,child,c,5,F,P,d,0,False
Earth,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,child,c,6,F,P,d,0,True
Earth,0,TRAPPIST-1e,17.0,0,0.0,6.698268054115413,4.204692619390966,0.0,0.0,child,c,7,F,P,d,0,True
Earth,0,TRAPPIST-1e,58.0,0,0.0,6.692083742506628,1.3862943611198906,1.3862943611198906,0.0,old,c,1,G,P,d,0,False
Europa,1,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,child,c,1,B,S,b,1,True
Europa,0,55 Cancri e,53.0,0,0.0,7.028201432058005,0.0,8.27893600229198,7.144801735465339,old,c,2,C,S,a,0,False
Mars,0,TRAPPIST-1e,29.0,0,5.552959584921617,0.0,6.663132695990803,2.1972245773362196,1.3862943611198906,adult,c,1,D,P,a,1,False
Earth,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,1,G,S,d,1,True
Earth,0,TRAPPIST-1e,40.0,0,0.0,0.0,5.659482215759621,1.9459101490553132,6.3473892096560105,adult,c,1,E,S,b,0,True
Earth,0,55 Cancri e,21.0,0,1.0986122886681098,5.075173815233827,0.0,6.453624998892692,0.0,adult,c,1,G,S,d,0,False
Earth,0,TRAPPIST-1e,30.0,0,0.0,4.74493212836325,0.0,6.588926477533519,4.219507705176107,adult,c,1,G,S,d,0,False
Earth,0,TRAPPIST-1e,20.0,0,0.0,4.5217885770490405,1.0986122886681098,6.436150368369428,4.543294782270004,adult,c,1,G,S,d,0,False
Mars,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,1,F,S,d,0,True
Mars,0,TRAPPIST-1e,18.0,0,6.548219102762372,0.0,3.258096538021482,0.0,4.127134385045092,child,c,1,D,P,a,1,False
Mars,1,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,2,D,P,a,1,True
Earth,0,TRAPPIST-1e,20.0,0,6.774223886357614,0.0,4.394449154672439,5.4785534168509695,0.0,adult,c,1,F,P,d,0,False
Earth,0,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,child,c,2,G,P,d,0,True
Europa,1,55 Cancri e,59.0,0,0.0,0.0,0.0,0.0,0.0,old,c,1,B,P,a,1,True
Earth,0,TRAPPIST-1e,20.0,0,2.4849066497880004,0.0,0.0,6.738152494595957,0.0,adult,c,1,G,S,d,0,False
Earth,0,55 Cancri e,4.0,0,0.0,0.0,0.0,0.0,0.0,child,c,1,G,S,d,0,False
Earth,0,TRAPPIST-1e,23.0,0,0.0,6.338594078203183,0.0,3.58351893845611,5.241747015059643,adult,c,2,E,S,b,1,True
Europa,0,55 Cancri e,25.0,0,6.54965074223381,8.512984346642183,0.0,4.990432586778736,0.0,adult,c,1,D,P,a,1,True
Earth,0,PSO J318.5-22,20.0,0,0.0,6.349138991379798,4.418840607796598,0.0,0.0,adult,c,1,F,P,d,0,False
Earth,0,TRAPPIST-1e,22.0,0,0.0,0.0,6.45833828334479,0.0,3.9318256327243257,adult,c,1,E,P,b,0,True
Earth,0,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0,child,c,1,G,S,d,0,True
Earth,0,TRAPPIST-1e,14.0,0,6.3784261836515865,4.976733742420574,0.6931471805599453,0.0,5.1298987149230735,child,c,2,F,S,d,0,False
Earth,1,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,child,c,3,G,S,d,0,False
Earth,1,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,child,c,4,G,S,d,0,False
Earth,0,TRAPPIST-1e,37.0,0,4.1588830833596715,0.0,0.0,0.0,6.495265555937008,adult,c,5,F,S,d,0,False
Earth,0,TRAPPIST-1e,14.0,0,0.0,7.2640301428995295,5.003946305945459,0.0,2.0794415416798357,child,c,6,F,S,d,0,True
Earth,0,TRAPPIST-1e,34.0,0,2.70805020110221,6.618738983517219,0.0,3.7376696182833684,0.0,adult,c,7,F,S,d,0,True
Earth,1,55 Cancri e,3.0,0,0.0,0.0,0.0,0.0,0.0,child,c,8,G,S,d,0,True
Earth,0,PSO J318.5-22,18.0,0,0.0,1.3862943611198906,4.709530201312334,6.3784261836515865,0.0,child,c,1,F,S,d,1,False
Earth,0,TRAPPIST-1e,27.0,0,7.4798641311650265,0.0,5.493061443340548,0.0,3.6375861597263857,adult,c,1,F,S,d,1,False
Earth,0,TRAPPIST-1e,19.0,0,0.0,0.0,6.752270376141742,2.4849066497880004,3.7612001156935624,adult,c,1,G,S,d,0,True
Earth,0,TRAPPIST-1e,37.0,0,2.3978952727983707,6.324358962381311,3.9512437185814275,4.430816798843313,0.0,adult,c,1,F,S,d,0,False
Europa,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,1,D,S,a,0,True
Earth,0,PSO J318.5-22,37.0,0,6.3473892096560105,0.0,2.0794415416798357,4.68213122712422,0.0,adult,c,1,F,P,d,0,False
Mars,0,TRAPPIST-1e,32.0,0,4.406719247264253,0.0,7.218176838403408,0.0,0.0,adult,c,1,F,S,d,1,True
Earth,0,PSO J318.5-22,22.0,0,0.0,0.0,0.0,6.42648845745769,0.0,adult,c,1,G,S,d,1,False
Earth,0,TRAPPIST-1e,38.0,0,0.0,7.837159650001675,0.0,5.3230099791384085,0.0,adult,c,1,F,P,d,0,True
Earth,0,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,7.61085279039525,4.770684624465665,adult,c,1,F,P,d,0,False
Earth,0,PSO J318.5-22,63.0,0,0.0,0.0,4.394449154672439,0.0,7.750614732770409,old,c,1,E,S,b,0,False
Mars,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,1,E,P,b,1,False
Earth,0,PSO J318.5-22,41.0,0,6.025865973825314,0.0,0.0,2.0794415416798357,5.8522024797744745,old,c,1,G,S,d,0,False
Earth,0,55 Cancri e,20.0,0,0.0,0.0,0.0,5.817111159963204,6.86484777797086,adult,c,1,F,P,d,0,False
Europa,1,TRAPPIST-1e,48.0,0,0.0,0.0,0.0,0.0,0.0,old,c,1,B,S,b,0,True
Europa,1,55 Cancri e,44.0,0,0.0,0.0,0.0,0.0,0.0,old,c,2,B,S,b,1,True
Europa,1,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,child,c,3,B,S,b,1,True
Europa,1,55 Cancri e,29.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,4,B,S,b,1,True
Europa,0,TRAPPIST-1e,64.0,0,0.0,7.479299637782834,0.0,8.321664807135,5.198497031265826,old,c,5,B,S,b,1,False
Earth,0,TRAPPIST-1e,19.0,0,6.375024819828097,2.3978952727983707,0.0,3.4339872044851463,0.0,adult,c,1,G,P,d,0,False
Earth,1,PSO J318.5-22,28.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,1,G,P,d,1,True
Earth,0,TRAPPIST-1e,44.0,0,6.754604099487962,0.0,0.6931471805599453,2.1972245773362196,2.8903717578961645,old,c,1,G,P,d,0,False
Earth,1,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,child,c,1,G,P,d,0,True
Earth,0,TRAPPIST-1e,45.0,0,5.293304824724492,6.12029741895095,0.6931471805599453,0.0,1.6094379124341003,old,c,1,E,P,b,0,True
Europa,0,55 Cancri e,25.0,0,0.0,4.983606621708336,7.215239978730097,6.20050917404269,5.327876168789581,adult,c,1,A,P,a,1,False
Mars,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,1,F,S,d,1,True
Earth,0,TRAPPIST-1e,29.0,0,4.859812404361672,0.0,4.875197323201151,4.890349128221754,6.161207321695077,adult,c,1,F,P,d,0,False
Earth,1,55 Cancri e,21.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,1,G,S,d,0,True
Europa,0,55 Cancri e,13.0,0,7.10085190894405,8.408716715080153,0.0,8.298290634359283,4.060443010546419,child,c,1,C,P,a,1,False
Europa,0,55 Cancri e,25.0,0,7.222566018822171,5.739792912179234,1.3862943611198906,8.412499120301572,5.934894195619588,adult,c,2,C,P,a,1,False
Europa,0,TRAPPIST-1e,46.0,0,7.233455418621439,5.438079308923196,0.0,7.360739903058278,0.6931471805599453,old,c,3,C,P,a,1,False
Earth,0,55 Cancri e,37.0,0,4.48863636973214,0.0,6.579251212010101,4.48863636973214,0.0,adult,c,1,F,P,d,0,True
Earth,0,55 Cancri e,19.0,0,0.0,1.9459101490553132,0.0,0.0,7.07326971745971,adult,c,1,F,S,d,0,True
Mars,0,TRAPPIST-1e,29.0,0,5.442417710521793,0.0,7.247792581767846,6.142037405587356,0.0,adult,c,1,E,S,b,1,False
Mars,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,2,F,S,d,1,True
Mars,1,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,child,c,1,F,S,d,1,True
Earth,1,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,child,c,1,G,S,d,0,True
Earth,0,TRAPPIST-1e,42.0,0,1.6094379124341003,0.0,0.0,0.0,6.675823221634848,old,c,1,F,S,d,0,False
Earth,1,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,1,G,S,d,0,False
Earth,0,TRAPPIST-1e,26.0,0,6.806829360392176,0.0,5.209486152841421,0.0,3.332204510175204,adult,c,1,F,P,d,1,False
Earth,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,2,G,P,d,1,False
Earth,0,TRAPPIST-1e,18.0,0,0.0,5.204006687076795,6.444131256700441,0.0,0.0,child,c,1,G,P,d,1,True
Earth,0,55 Cancri e,50.0,0,0.0,6.073044534100405,1.6094379124341003,0.0,7.611347717403621,old,c,1,F,S,d,1,False
Mars,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,1,F,P,d,1,True
Europa,0,TRAPPIST-1e,24.0,0,1.3862943611198906,7.976251943745623,0.0,4.727387818712341,3.6109179126442243,adult,c,1,D,S,a,1,True
Europa,0,TRAPPIST-1e,31.0,0,6.827629234502852,6.833031732786201,0.0,7.923348211930154,0.6931471805599453,adult,c,1,C,S,b,1,False
Earth,0,55 Cancri e,19.0,0,0.0,0.0,6.576469569048224,0.6931471805599453,0.0,adult,c,1,E,S,b,0,True
Earth,0,TRAPPIST-1e,20.0,0,6.601230118728877,0.0,0.0,3.7376696182833684,0.6931471805599453,adult,c,1,F,P,d,0,False
Earth,0,TRAPPIST-1e,23.0,0,0.0,7.094234845924755,3.713572066704308,0.0,5.929589143389895,adult,c,2,E,P,b,1,False
Mars,0,TRAPPIST-1e,19.0,0,6.945051063725834,0.0,3.713572066704308,0.0,0.0,adult,c,1,F,P,d,1,True
Earth,1,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,1,G,S,d,1,True
Mars,0,TRAPPIST-1e,16.0,0,6.940222469119639,0.0,5.5909869805108565,0.0,0.0,child,c,1,E,S,b,1,False
Mars,1,TRAPPIST-1e,76.0,0,0.0,0.0,0.0,0.0,0.0,old,c,1,D,P,a,1,True
Mars,0,TRAPPIST-1e,41.0,1,3.1354942159291497,6.184148890937483,5.872117789475416,0.0,0.0,old,c,2,D,P,a,1,False
Earth,0,PSO J318.5-22,24.0,0,6.588926477533519,8.157370441186774,5.303304908059076,2.8903717578961645,5.62040086571715,adult,c,1,G,P,d,0,False
Earth,1,TRAPPIST-1e,12.0,0,0.0,0.0,0.0,0.0,0.0,child,c,1,G,S,d,0,False
Earth,1,PSO J318.5-22,28.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,1,G,P,d,0,True
Europa,0,TRAPPIST-1e,36.0,1,0.0,0.0,0.0,0.0,0.0,adult,c,1,B,P,a,1,False
Mars,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,1,F,P,d,1,True
Mars,1,TRAPPIST-1e,7.0,0,0.0,0.0,0.0,0.0,0.0,child,c,2,F,P,d,1,True
Mars,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,3,F,P,d,1,True
Mars,0,TRAPPIST-1e,33.0,0,6.961296045910167,0.0,5.407171771460119,3.1354942159291497,0.0,adult,c,4,E,P,b,1,False
Europa,0,TRAPPIST-1e,32.0,0,0.0,7.857093864902493,1.3862943611198906,6.2166061010848646,4.867534450455582,adult,c,1,C,P,a,1,True
Europa,0,55 Cancri e,34.0,0,0.0,8.047829357457841,0.0,4.727387818712341,2.772588722239781,adult,c,1,C,S,b,1,True
Europa,0,PSO J318.5-22,38.0,1,0.0,7.692569648067906,6.761572768804055,5.337538079701318,8.742414582525413,adult,c,2,C,S,b,1,False
Europa,1,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,3,C,S,b,1,True
Europa,1,55 Cancri e,28.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,4,C,S,b,1,True
Europa,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,5,C,S,b,0,True
Earth,0,55 Cancri e,24.0,0,0.0,6.665683717782408,1.791759469228055,0.0,0.6931471805599453,adult,c,1,E,S,b,0,True
Mars,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,child,c,1,F,S,d,1,True
Earth,0,TRAPPIST-1e,24.0,0,4.804021044733257,2.3978952727983707,5.834810737062605,5.730099782973574,3.871201010907891,adult,c,1,F,P,d,0,False
Europa,1,55 Cancri e,30.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,1,B,P,a,1,True
Europa,1,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,2,B,P,a,1,True
Earth,0,TRAPPIST-1e,39.0,0,0.0,6.683360945766275,0.0,4.04305126783455,0.0,adult,c,1,G,S,d,0,True
Earth,1,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,1,G,S,d,0,True
Earth,0,TRAPPIST-1e,33.0,0,0.0,4.762173934797756,6.023447592961033,5.940171252720432,0.0,adult,c,1,G,S,d,0,True
Earth,1,PSO J318.5-22,15.0,0,0.0,0.0,0.0,0.0,0.0,child,c,2,G,S,d,0,True
Mars,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,1,F,P,d,1,True
Earth,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,1,G,P,d,0,False
Europa,0,55 Cancri e,44.0,0,0.0,4.276666119016055,8.874727765766853,6.059123195581797,5.978885764901122,old,c,1,B,P,a,1,True
Earth,0,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,6.810142450115136,adult,c,1,E,P,b,1,False
Mars,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,1,F,P,d,1,True
Earth,0,55 Cancri e,34.0,0,0.0,0.0,6.576469569048224,0.0,0.0,adult,c,1,F,S,d,0,True
Earth,0,TRAPPIST-1e,8.0,0,0.0,0.0,0.0,0.0,0.0,child,c,1,G,P,d,0,False
Earth,0,TRAPPIST-1e,26.0,0,7.294377299288821,0.0,2.0794415416798357,1.791759469228055,0.0,adult,c,1,F,P,d,0,True
Mars,0,TRAPPIST-1e,29.0,0,6.776506992372183,0.6931471805599453,4.007333185232471,4.836281906951478,0.0,adult,c,1,D,S,a,1,False
Earth,0,55 Cancri e,58.0,0,0.0,0.0,6.431331081933479,0.0,0.0,old,c,1,G,S,d,0,False
Earth,1,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,child,c,2,G,S,d,0,False
Earth,0,PSO J318.5-22,1.0,0,0.0,0.0,0.0,0.0,0.0,child,c,3,G,S,d,0,True
Earth,0,55 Cancri e,17.0,0,0.0,0.0,6.423246963533519,0.0,0.0,child,c,1,G,P,d,1,False
Earth,0,PSO J318.5-22,27.0,0,0.0,0.0,0.0,7.382124365737512,8.209580483475577,adult,c,1,G,S,d,1,False
Earth,0,TRAPPIST-1e,24.0,0,7.079184394609668,0.0,5.945420608606575,1.3862943611198906,5.159055299214529,adult,c,1,F,P,d,1,True
Earth,0,TRAPPIST-1e,16.0,0,0.0,7.195187320178709,0.0,0.0,0.0,child,c,2,F,P,d,0,True
Earth,0,TRAPPIST-1e,28.0,0,0.0,2.833213344056216,6.208590026096629,5.765191102784844,0.0,adult,c,1,F,P,d,0,False
Mars,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,1,F,S,d,1,True
Mars,1,55 Cancri e,33.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,1,F,S,d,0,True
Earth,1,PSO J318.5-22,24.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,1,G,P,d,0,True
Earth,0,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0,child,c,1,G,S,d,0,True
Earth,0,TRAPPIST-1e,19.0,0,3.1780538303479458,6.492239835020471,0.0,2.772588722239781,4.736198448394496,adult,c,1,G,P,d,1,False
Europa,1,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,adult,c,1,B,S,b,1,True
Earth,0,TRAPPIST-1e,19.0,0,2.833213344056216,7.461640392208575,2.302585092994046,1.791759469228055,2.1972245773362196,adult,c,1,G,S,d,0,True
