home_planet,cryo_sleep,destination,age,vip,room_service,food_court,shopping_mall,spa,vr_deck,group,number_in_group,deck,num_in_cabin,side,total_spending,age_category,gender
Earth,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,2820,1,G,457,P,0.0,middle_adult,1.0
Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,4289,1,F,890,P,0.0,middle_adult,1.0
Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,4371,3,C,158,S,0.0,young_adult,1.0
Earth,False,TRAPPIST-1e,40.0,False,596.0,0.0,135.0,73.0,0.0,1782,2,F,341,S,804.0,middle_adult,1.0
Europa,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,9049,1,C,336,S,0.0,middle_adult,1.0
Earth,False,TRAPPIST-1e,39.0,False,0.0,798.0,0.0,56.0,0.0,8868,1,G,1430,S,854.0,middle_adult,0.0
Europa,False,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,4588.0,0.0,6111,2,A,58,P,4588.0,middle_adult,1.0
Earth,False,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,5627,1,G,899,P,0.0,middle_adult,0.0
Earth,True,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,1800,2,G,283,S,0.0,child,0.0
Mars,False,TRAPPIST-1e,22.0,False,0.0,0.0,1128.0,0.0,45.0,7142,1,E,474,S,1173.0,young_adult,1.0
Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,7784,1,F,1615,P,0.0,young_adult,0.0
Earth,False,TRAPPIST-1e,41.0,False,6.0,1.0,11.0,1046.0,0.0,3911,1,F,736,S,1064.0,middle_adult,0.0
Mars,False,TRAPPIST-1e,31.0,False,0.0,0.0,1116.0,2.0,0.0,409,1,F,71,S,1118.0,middle_adult,1.0
Mars,False,TRAPPIST-1e,29.0,False,558.0,0.0,386.0,355.0,0.0,7488,1,E,486,P,1299.0,young_adult,1.0
Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,6363,3,G,1026,P,0.0,child,0.0
Mars,False,TRAPPIST-1e,15.0,False,2309.0,0.0,1142.0,1.0,10.0,5814,6,D,176,S,3462.0,child,1.0
Earth,False,TRAPPIST-1e,38.0,False,20.0,0.0,751.0,0.0,2.0,6281,1,G,1015,S,773.0,middle_adult,1.0
Earth,False,PSO J318.5-22,60.0,False,0.0,0.0,789.0,283.0,3.0,5206,2,F,1062,P,1075.0,old_adult,0.0
Europa,False,TRAPPIST-1e,37.0,False,1721.0,667.0,0.0,28.0,1362.0,4863,1,T,2,S,3778.0,middle_adult,1.0
Earth,False,TRAPPIST-1e,22.0,False,4119.0,0.0,0.0,0.0,61.0,160,1,G,22,P,4180.0,young_adult,0.0
Earth,False,55 Cancri e,18.0,False,51.0,339.0,1.0,0.0,436.0,5207,1,E,331,S,827.0,young_adult,1.0
Europa,True,55 Cancri e,65.0,False,0.0,0.0,0.0,0.0,0.0,4693,2,B,186,S,0.0,old_adult,1.0
Europa,False,TRAPPIST-1e,21.0,False,3036.0,32.0,0.0,2.0,416.0,8945,2,D,270,S,3486.0,young_adult,1.0
Europa,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,8032,2,A,85,P,0.0,middle_adult,1.0
Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,754,1,D,31,P,0.0,young_adult,1.0
Earth,False,TRAPPIST-1e,21.0,False,0.0,296.0,2.0,0.0,1543.0,6283,1,F,1206,S,1841.0,young_adult,1.0
Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,500.0,2.0,208.0,5598,1,G,903,S,710.0,young_adult,1.0
Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,3438,1,G,564,P,0.0,child,0.0
Earth,False,TRAPPIST-1e,17.0,False,2.0,33.0,97.0,553.0,0.0,8633,1,F,1665,S,685.0,young_adult,0.0
Mars,False,TRAPPIST-1e,22.0,False,130.0,15.0,2454.0,0.0,0.0,4710,1,F,958,P,2599.0,young_adult,1.0
Earth,False,PSO J318.5-22,15.0,False,0.0,0.0,533.0,72.0,0.0,6782,1,F,1300,S,605.0,child,0.0
Earth,False,TRAPPIST-1e,25.0,False,1352.0,0.0,0.0,24.0,799.0,445,1,F,80,S,2175.0,young_adult,0.0
Earth,False,55 Cancri e,14.0,False,412.0,0.0,1.0,0.0,679.0,17,2,F,6,P,1092.0,child,0.0
Earth,False,TRAPPIST-1e,35.0,False,415.0,1328.0,0.0,14.0,60.0,1071,1,T,0,P,1817.0,middle_adult,0.0
Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,5322,1,F,1090,P,0.0,young_adult,1.0
Earth,True,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,2590,3,G,420,P,0.0,middle_adult,0.0
Earth,False,TRAPPIST-1e,16.0,False,0.0,1115.0,0.0,1674.0,132.0,2730,2,F,527,S,2921.0,child,0.0
Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,7261,1,G,1168,P,0.0,young_adult,1.0
Mars,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,2565,1,F,527,P,0.0,young_adult,1.0
Mars,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,7853,3,F,1502,S,0.0,child,1.0
Europa,False,TRAPPIST-1e,45.0,False,0.0,164.0,45.0,2511.0,855.0,43,1,B,3,P,3575.0,middle_adult,1.0
Earth,False,TRAPPIST-1e,37.0,False,1086.0,0.0,0.0,41.0,0.0,3055,1,F,637,P,1127.0,middle_adult,1.0
Mars,False,TRAPPIST-1e,27.0,True,55.0,0.0,50.0,1849.0,1.0,6205,1,D,189,S,1955.0,young_adult,1.0
Earth,False,TRAPPIST-1e,37.0,False,0.0,559.0,366.0,0.0,62.0,3625,1,E,216,P,987.0,middle_adult,0.0
Earth,False,55 Cancri e,35.0,False,256.0,0.0,341.0,35.0,0.0,3275,1,F,617,S,632.0,middle_adult,0.0
Earth,False,TRAPPIST-1e,27.0,False,2.0,753.0,5.0,0.0,0.0,3615,2,F,682,S,760.0,young_adult,0.0
Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,4667,1,F,0,S,0.0,middle_adult,1.0
Earth,False,TRAPPIST-1e,34.0,False,170.0,1256.0,0.0,3926.0,7121.0,5603,1,E,365,S,12473.0,middle_adult,0.0
Europa,False,55 Cancri e,45.0,False,39.0,7295.0,589.0,110.0,124.0,8,3,B,1,P,8157.0,middle_adult,0.0
Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,5083,1,G,820,P,0.0,young_adult,0.0
Europa,False,TRAPPIST-1e,32.0,False,8168.0,69.0,11.0,371.0,0.0,1243,2,A,9,P,8619.0,middle_adult,1.0
Europa,False,TRAPPIST-1e,38.0,False,0.0,590.0,2640.0,6202.0,99.0,2085,1,C,72,P,9531.0,middle_adult,0.0
Earth,False,TRAPPIST-1e,51.0,False,0.0,1347.0,0.0,43.0,0.0,2687,1,F,556,P,1390.0,old_adult,0.0
Mars,False,55 Cancri e,38.0,False,1161.0,0.0,19.0,0.0,0.0,8468,1,D,263,P,1180.0,middle_adult,1.0
Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,102.0,43.0,700.0,3092,1,G,506,P,845.0,young_adult,0.0
Earth,False,TRAPPIST-1e,36.0,False,19.0,476.0,0.0,5.0,290.0,4144,1,E,259,P,790.0,middle_adult,0.0
Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,6588,2,G,1073,S,0.0,young_adult,1.0
Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,1091,1,F,223,P,0.0,middle_adult,1.0
Earth,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,4120,1,G,680,S,0.0,young_adult,0.0
Earth,True,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,3236,1,G,524,P,0.0,child,1.0
Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,1024,2,G,152,P,0.0,child,0.0
Mars,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,3124,1,F,648,P,0.0,child,1.0
Earth,False,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,3271,2,G,532,P,0.0,child,0.0
Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,1609.0,3591,1,E,214,P,1609.0,young_adult,0.0
Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,6446,3,G,1047,S,0.0,child,1.0
Mars,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,6609,1,E,420,P,0.0,young_adult,1.0
Earth,True,PSO J318.5-22,26.0,False,0.0,0.0,0.0,0.0,0.0,7116,1,G,1146,P,0.0,young_adult,0.0
Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,6834,1,G,1111,S,0.0,young_adult,1.0
Europa,False,55 Cancri e,37.0,False,0.0,16.0,325.0,4476.0,1359.0,772,1,E,56,S,6176.0,middle_adult,1.0
Europa,True,55 Cancri e,64.0,False,0.0,0.0,0.0,0.0,0.0,4668,1,C,180,S,0.0,old_adult,1.0
Europa,True,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,1523,1,B,64,S,0.0,middle_adult,1.0
Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,9043,1,F,1848,P,0.0,young_adult,1.0
Earth,False,TRAPPIST-1e,24.0,False,520.0,0.0,0.0,195.0,0.0,3110,1,G,509,P,715.0,young_adult,0.0
Europa,False,TRAPPIST-1e,62.0,False,0.0,22.0,0.0,3314.0,22.0,4254,3,B,136,P,3358.0,old_adult,1.0
Earth,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,984,7,G,150,S,0.0,young_adult,0.0
Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,8144,1,B,270,P,0.0,middle_adult,1.0
Mars,False,TRAPPIST-1e,23.0,False,463.0,0.0,658.0,0.0,0.0,7604,2,F,1579,P,1121.0,young_adult,1.0
Earth,False,TRAPPIST-1e,13.0,False,552.0,247.0,0.0,4.0,0.0,4365,1,F,898,P,803.0,child,0.0
Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,8886,2,G,1433,S,0.0,child,0.0
Mars,False,TRAPPIST-1e,17.0,False,3651.0,0.0,2228.0,38.0,0.0,7620,1,F,1583,P,5917.0,young_adult,1.0
Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,2990,1,G,472,S,0.0,young_adult,1.0
Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,1718,1,F,0,S,0.0,young_adult,0.0
Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,7746,1,F,0,S,0.0,young_adult,1.0
Earth,False,TRAPPIST-1e,19.0,False,0.0,162.0,540.0,0.0,0.0,874,1,F,165,S,702.0,young_adult,0.0
Mars,False,TRAPPIST-1e,30.0,False,806.0,100.0,9.0,0.0,47.0,1439,2,D,52,S,962.0,young_adult,1.0
Earth,False,PSO J318.5-22,51.0,False,0.0,0.0,10.0,1098.0,0.0,3992,1,F,756,S,1108.0,old_adult,0.0
Earth,False,TRAPPIST-1e,18.0,False,83.0,165.0,1.0,0.0,2002.0,9142,1,F,1873,P,2251.0,young_adult,1.0
Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,1455,3,B,62,S,0.0,young_adult,1.0
Europa,False,55 Cancri e,38.0,False,0.0,172.0,0.0,5907.0,34.0,913,1,E,51,P,6113.0,middle_adult,1.0
Europa,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,1063,2,B,38,P,0.0,child,1.0
Earth,False,TRAPPIST-1e,35.0,False,150.0,0.0,96.0,638.0,0.0,7193,1,F,1381,S,884.0,middle_adult,1.0
Earth,False,55 Cancri e,13.0,False,38.0,0.0,0.0,733.0,0.0,4392,1,G,714,S,771.0,child,0.0
Earth,False,TRAPPIST-1e,15.0,False,1336.0,108.0,0.0,0.0,0.0,1733,1,F,344,P,1444.0,child,0.0
Europa,False,TRAPPIST-1e,32.0,False,2973.0,3368.0,124.0,57.0,42.0,1767,3,C,65,S,6564.0,middle_adult,1.0
Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,874.0,0.0,0.0,4890,2,F,932,S,874.0,young_adult,0.0
Europa,False,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,3422,1,E,209,P,0.0,young_adult,1.0
Earth,False,TRAPPIST-1e,24.0,False,13.0,221.0,0.0,1154.0,0.0,8606,2,F,1658,S,1388.0,young_adult,0.0
Europa,False,55 Cancri e,29.0,False,2988.0,2147.0,0.0,0.0,1779.0,1424,2,B,47,P,6914.0,young_adult,1.0
Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,7614,1,C,246,P,0.0,middle_adult,1.0
Europa,False,TRAPPIST-1e,33.0,False,0.0,590.0,0.0,3.0,6569.0,3475,2,C,126,S,7162.0,middle_adult,1.0
Mars,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,8003,1,F,1659,P,0.0,child,1.0
Mars,False,TRAPPIST-1e,19.0,False,193.0,0.0,2956.0,0.0,0.0,7492,1,D,224,S,3149.0,young_adult,0.0
Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,5106,1,G,834,S,0.0,young_adult,0.0
Earth,False,TRAPPIST-1e,31.0,False,0.0,0.0,185.0,584.0,0.0,7622,1,G,1237,S,769.0,middle_adult,0.0
Earth,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,3476,1,G,571,P,0.0,child,0.0
Earth,False,TRAPPIST-1e,16.0,False,805.0,4.0,0.0,0.0,0.0,6040,1,G,984,S,809.0,child,0.0
Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,7999,1,B,262,P,0.0,young_adult,1.0
Europa,False,55 Cancri e,65.0,False,0.0,835.0,0.0,38.0,0.0,737,1,C,28,S,873.0,old_adult,1.0
Mars,False,55 Cancri e,13.0,False,9920.0,0.0,180.0,130.0,571.0,5455,1,E,344,P,10801.0,child,1.0
Earth,False,TRAPPIST-1e,32.0,False,0.0,368.0,0.0,304.0,741.0,7789,1,F,1489,S,1413.0,middle_adult,0.0
Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,3535,2,F,668,S,0.0,young_adult,0.0
Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,3945,1,G,644,P,0.0,young_adult,0.0
Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,2589,5,C,91,P,0.0,young_adult,0.0
Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,8880,1,F,1829,P,0.0,young_adult,1.0
Europa,False,TRAPPIST-1e,42.0,False,0.0,51.0,0.0,4170.0,13.0,1404,2,F,0,S,4234.0,middle_adult,1.0
Earth,False,TRAPPIST-1e,18.0,False,327.0,170.0,0.0,0.0,130.0,8944,3,G,1442,S,627.0,young_adult,0.0
Mars,False,TRAPPIST-1e,28.0,False,828.0,0.0,72.0,6.0,0.0,6116,1,F,1167,S,906.0,young_adult,1.0
Earth,True,55 Cancri e,5.0,False,0.0,0.0,0.0,0.0,0.0,6443,2,G,1046,S,0.0,child,0.0
Mars,False,55 Cancri e,23.0,False,610.0,858.0,75.0,1358.0,0.0,5772,1,F,1197,P,2901.0,young_adult,1.0
Europa,False,TRAPPIST-1e,36.0,False,0.0,244.0,0.0,5432.0,2302.0,8015,2,B,315,S,7978.0,middle_adult,1.0
Earth,False,55 Cancri e,20.0,False,24.0,56.0,1.0,0.0,468.0,6431,1,F,1334,P,549.0,young_adult,0.0
Earth,False,TRAPPIST-1e,29.0,False,30.0,0.0,605.0,267.0,6.0,5235,1,G,844,P,908.0,young_adult,1.0
Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,4721,1,G,771,S,0.0,young_adult,0.0
Mars,True,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,8150,1,E,539,S,0.0,child,1.0
Earth,False,TRAPPIST-1e,20.0,False,0.0,537.0,612.0,3.0,0.0,1048,1,F,216,P,1152.0,young_adult,0.0
Earth,False,PSO J318.5-22,32.0,False,0.0,494.0,0.0,0.0,213.0,7760,1,G,1253,S,707.0,middle_adult,0.0
Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,4218,1,F,867,P,0.0,young_adult,1.0
Earth,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,8383,1,G,1368,P,0.0,old_adult,1.0
Europa,False,TRAPPIST-1e,62.0,False,33.0,3518.0,0.0,394.0,0.0,8087,1,B,268,P,3945.0,old_adult,1.0
Earth,False,TRAPPIST-1e,20.0,False,0.0,187.0,712.0,0.0,0.0,4327,1,F,811,S,899.0,young_adult,0.0
Earth,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,6623,1,B,218,P,0.0,middle_adult,1.0
Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,3747,4,B,118,P,0.0,young_adult,1.0
Earth,True,PSO J318.5-22,55.0,False,0.0,0.0,0.0,0.0,0.0,6434,1,G,1039,P,0.0,old_adult,1.0
Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,670.0,0.0,32.0,2652,1,F,513,S,702.0,young_adult,0.0
Earth,False,55 Cancri e,14.0,False,590.0,9.0,0.0,0.0,192.0,5591,1,E,363,S,791.0,child,0.0
Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,4154,1,F,781,S,0.0,young_adult,1.0
Europa,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,1279,1,C,50,P,0.0,middle_adult,1.0
Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,4463,2,B,145,P,0.0,young_adult,1.0
Europa,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,1612,2,E,101,P,0.0,old_adult,1.0
Mars,False,TRAPPIST-1e,34.0,False,81.0,0.0,492.0,122.0,0.0,8103,1,F,1675,P,695.0,middle_adult,1.0
Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,5842,2,C,220,S,0.0,young_adult,1.0
Europa,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,1918,1,A,23,S,0.0,child,1.0
Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,1083,2,F,206,S,0.0,young_adult,1.0
Earth,False,TRAPPIST-1e,34.0,False,0.0,22.0,0.0,564.0,207.0,138,2,E,5,P,793.0,middle_adult,1.0
Earth,False,TRAPPIST-1e,23.0,False,0.0,20.0,26.0,0.0,659.0,1435,1,G,223,P,705.0,young_adult,1.0
Earth,True,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,8277,1,G,1348,P,0.0,middle_adult,0.0
Mars,False,TRAPPIST-1e,36.0,False,850.0,0.0,454.0,0.0,0.0,4753,1,F,895,S,1304.0,middle_adult,1.0
Mars,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,957,1,F,201,P,0.0,middle_adult,1.0
Earth,False,TRAPPIST-1e,35.0,False,0.0,1438.0,0.0,112.0,74.0,3015,1,E,199,S,1624.0,middle_adult,1.0
Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,8186,4,G,1319,S,0.0,young_adult,0.0
Earth,False,TRAPPIST-1e,31.0,False,1.0,0.0,7.0,0.0,387.0,5816,1,G,937,P,395.0,middle_adult,0.0
Earth,False,TRAPPIST-1e,19.0,False,35.0,2.0,481.0,121.0,0.0,4673,1,F,950,P,639.0,young_adult,0.0
Earth,False,PSO J318.5-22,26.0,False,104.0,0.0,0.0,280.0,216.0,6102,1,F,1165,S,600.0,young_adult,0.0
Earth,False,TRAPPIST-1e,35.0,False,90.0,0.0,655.0,43.0,16.0,6663,2,F,1385,P,804.0,middle_adult,0.0
Earth,False,TRAPPIST-1e,24.0,False,0.0,1725.0,0.0,0.0,0.0,4185,1,G,688,P,1725.0,young_adult,0.0
Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,5780,2,B,195,P,0.0,middle_adult,1.0
Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,8366,2,F,0,S,0.0,child,1.0
Mars,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,3489,2,F,719,P,0.0,middle_adult,1.0
Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,8272,1,F,1587,S,0.0,child,1.0
Mars,False,TRAPPIST-1e,21.0,False,733.0,0.0,1084.0,1.0,43.0,1287,3,F,259,P,1861.0,young_adult,1.0
Europa,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,4147,2,C,149,S,0.0,middle_adult,1.0
Mars,False,TRAPPIST-1e,44.0,False,1.0,0.0,2080.0,11.0,0.0,8769,1,F,1700,S,2092.0,middle_adult,1.0
Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,945.0,0.0,4.0,4340,1,F,815,S,949.0,young_adult,0.0
Europa,False,TRAPPIST-1e,22.0,False,0.0,3716.0,0.0,1098.0,2065.0,8339,2,D,246,S,6879.0,young_adult,1.0
Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,8360,1,B,326,S,0.0,young_adult,1.0
Mars,False,TRAPPIST-1e,17.0,False,948.0,47.0,292.0,0.0,0.0,1311,2,F,265,P,1287.0,young_adult,0.0
Earth,True,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,2460,1,G,402,P,0.0,young_adult,1.0
Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,2943,1,G,478,P,0.0,young_adult,0.0
Europa,False,TRAPPIST-1e,28.0,False,0.0,422.0,0.0,1851.0,5166.0,304,1,E,18,S,7439.0,young_adult,0.0
Earth,False,TRAPPIST-1e,20.0,False,0.0,254.0,868.0,405.0,0.0,4887,1,F,991,P,1527.0,young_adult,0.0
Mars,False,TRAPPIST-1e,18.0,False,787.0,0.0,106.0,1710.0,0.0,1100,3,F,226,P,2603.0,young_adult,1.0
Europa,False,TRAPPIST-1e,44.0,False,0.0,3863.0,1.0,1010.0,514.0,1306,1,B,56,S,5388.0,middle_adult,1.0
Earth,False,TRAPPIST-1e,37.0,False,0.0,113.0,0.0,283.0,455.0,1077,1,G,162,P,851.0,middle_adult,0.0
Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,8072,1,D,236,S,0.0,young_adult,1.0
Earth,True,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,5527,2,G,886,P,0.0,child,0.0
Mars,False,TRAPPIST-1e,46.0,False,949.0,0.0,128.0,3.0,41.0,4096,1,F,842,P,1121.0,old_adult,0.0
Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,2720,2,G,439,P,0.0,child,0.0
Earth,False,TRAPPIST-1e,22.0,False,686.0,45.0,16.0,7.0,4.0,4573,1,F,856,S,758.0,young_adult,0.0
Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,1132,1,F,0,S,0.0,young_adult,1.0
Earth,False,TRAPPIST-1e,29.0,False,0.0,0.0,272.0,394.0,50.0,6628,1,F,1381,P,716.0,young_adult,1.0
Europa,False,TRAPPIST-1e,32.0,False,0.0,1369.0,29.0,662.0,22.0,7186,2,E,461,P,2082.0,middle_adult,0.0
Earth,False,PSO J318.5-22,60.0,False,7.0,540.0,1.0,0.0,4.0,313,1,F,68,P,552.0,old_adult,0.0
Europa,False,55 Cancri e,40.0,False,0.0,4076.0,6124.0,58.0,100.0,1112,1,B,39,P,10358.0,middle_adult,0.0
Mars,False,TRAPPIST-1e,19.0,False,2058.0,0.0,224.0,298.0,19.0,1393,2,F,270,S,2599.0,young_adult,1.0
Mars,False,TRAPPIST-1e,31.0,False,231.0,0.0,0.0,279.0,9.0,1027,3,F,211,P,519.0,middle_adult,1.0
Mars,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,2558,4,F,525,P,0.0,child,0.0
Earth,False,TRAPPIST-1e,44.0,False,358.0,303.0,0.0,0.0,131.0,7797,1,E,506,P,792.0,middle_adult,0.0
Europa,False,TRAPPIST-1e,23.0,False,9.0,4081.0,0.0,0.0,16.0,2074,2,D,69,S,4106.0,young_adult,1.0
Europa,False,TRAPPIST-1e,49.0,False,0.0,1757.0,0.0,797.0,567.0,6947,2,B,264,S,3121.0,old_adult,1.0
Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,1351,1,G,202,P,0.0,young_adult,1.0
Europa,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,644,1,E,38,P,0.0,middle_adult,1.0
Mars,False,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,7018,1,E,467,S,0.0,young_adult,1.0
Earth,False,TRAPPIST-1e,39.0,False,0.0,43.0,864.0,0.0,85.0,1855,2,E,113,P,992.0,middle_adult,0.0
Europa,False,55 Cancri e,76.0,False,0.0,2732.0,422.0,16594.0,330.0,1455,5,B,62,S,20078.0,old_adult,1.0
Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,7958,1,E,525,S,0.0,middle_adult,1.0
Europa,False,55 Cancri e,47.0,True,0.0,2225.0,1573.0,201.0,23.0,6304,1,C,193,P,4022.0,old_adult,1.0
Europa,False,55 Cancri e,27.0,False,0.0,859.0,0.0,6704.0,64.0,1671,1,B,73,S,7627.0,young_adult,1.0
Earth,False,TRAPPIST-1e,67.0,False,26.0,809.0,0.0,39.0,26.0,1757,1,F,334,S,900.0,old_adult,0.0
Mars,False,TRAPPIST-1e,31.0,False,1049.0,31.0,227.0,2.0,0.0,3841,1,F,793,P,1309.0,middle_adult,1.0
Europa,False,55 Cancri e,20.0,False,0.0,646.0,0.0,0.0,1425.0,2534,1,B,75,P,2071.0,young_adult,0.0
Mars,False,TRAPPIST-1e,22.0,False,579.0,0.0,267.0,0.0,108.0,2368,1,E,141,P,954.0,young_adult,1.0
Earth,False,PSO J318.5-22,28.0,False,0.0,7.0,17.0,0.0,1724.0,6453,1,G,1045,P,1748.0,young_adult,1.0
Earth,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,9247,1,G,1491,S,0.0,middle_adult,0.0
Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,6402,3,G,1032,P,0.0,child,1.0
Earth,False,TRAPPIST-1e,33.0,False,22.0,37.0,415.0,0.0,333.0,3426,1,G,549,S,807.0,middle_adult,0.0
Earth,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,3439,3,B,130,S,0.0,young_adult,1.0
Earth,False,TRAPPIST-1e,39.0,False,705.0,3.0,0.0,0.0,0.0,1385,1,G,213,P,708.0,middle_adult,0.0
